"1","Air Force","26","10","16",".385","-4.00","2.53","2","12","","","","","1981","2085","","629","1703",".369","233","738",".316","490","700",".700","","1175","281","209","79","",""
"2","Akron","27","18","9",".667","5.15","1.11","12","6","","","","","2031","1905","","676","1497",".452","160","439",".364","519","692",".750","","980","386","217","69","",""
"3","Alabama-Birmingham","32","20","12",".625","8.87","5.40","10","6","","","","","2368","2257","","855","1889",".453","155","480",".323","503","740",".680","","1336","465","293","88","",""
"4","Alabama State","27","11","16",".407","-15.31","-9.83","8","8","","","","","1815","1891","","619","1496",".414","124","397",".312","453","703",".644","","1158","296","243","62","",""
"5","Alabama","32","17","15",".531","5.73","6.66","6","10","","","","","2144","2174","","782","1810",".432","134","400",".335","446","626",".712","","1321","383","233","115","",""
"6","Alcorn State","30","23","7",".767","-2.88","-10.48","14","2","","","","","2274","2007","","796","1902",".419","186","576",".323","496","772",".642","","1473","404","329","118","",""
"7","American","28","7","21",".250","-8.95","-1.60","2","14","","","","","1805","1951","","663","1694",".391","119","400",".298","360","566",".636","","1132","322","235","100","",""
"8","Appalachian State","29","21","8",".724","-0.48","-5.32","13","3","","","","","2168","1916","","776","1661",".467","137","371",".369","479","714",".671","","1178","465","307","102","",""
"9","Arizona State","30","14","16",".467","9.04","8.25","6","12","","","","","2236","2167","","804","1820",".442","177","532",".333","451","648",".696","","1195","512","249","77","",""
"10","Arizona","29","22","7",".759","15.28","8.31","13","5","","","","","2383","2181","","820","1754",".468","143","409",".350","600","845",".710","","1342","419","213","93","",""
"11","Arkansas-Little Rock","27","12","15",".444","-7.74","-2.94","5","9","","","","","1790","1904","","648","1391",".466","174","458",".380","320","463",".691","","899","343","128","62","",""
"12","Arkansas-Pine Bluff","27","3","24",".111","-27.20","-8.07","1","15","","","","","1793","2211","","685","1760",".389","119","448",".266","304","514",".591","","1139","331","245","94","",""
"13","Arkansas State","30","18","12",".600","3.31","-0.72","9","5","","","","","2206","2061","","798","1748",".457","159","488",".326","451","655",".689","","1125","447","265","103","",""
"14","Arkansas","34","23","11",".676","12.83","6.01","9","7","","","","","2675","2443","","980","2206",".444","296","808",".366","419","632",".663","","1391","563","332","147","",""
"15","Army","27","8","19",".296","-22.35","-6.51","4","8","","","","","1615","1968","","570","1460",".390","133","413",".322","342","477",".717","","906","304","207","70","",""
"16","Auburn","33","29","4",".879","24.54","4.93","14","2","","","","","2680","2033","","974","2245",".434","234","672",".348","498","766",".650","","1601","461","327","112","",""
"17","Austin Peay","27","11","16",".407","-7.86","-4.94","9","9","","","","","1959","2037","","711","1547",".460","168","491",".342","369","557",".662","","1041","370","186","93","",""
"18","Ball State","27","16","11",".593","1.57","1.38","10","8","","","","","1798","1760","","634","1548",".410","147","434",".339","381","583",".654","","1061","321","209","79","",""
"19","Baylor","30","6","24",".200","-5.64","3.46","0","16","","","","","1846","2107","","644","1703",".378","163","565",".288","395","602",".656","","1192","308","217","104","",""
"20","Bethune-Cookman","27","11","16",".407","-12.37","-9.08","10","9","","","","","1791","1879","","634","1440",".440","107","366",".292","416","600",".693","","992","365","214","71","",""
"21","Boise State","29","21","8",".724","2.86","-3.25","12","4","","","","","1987","1790","","682","1478",".461","172","468",".368","451","635",".710","","964","387","277","91","",""
"22","Boston College","27","6","21",".222","-1.22","7.78","3","15","","","","","1689","1932","","622","1521",".409","155","462",".335","290","438",".662","","922","314","260","70","",""
"23","Boston University","27","9","18",".333","-9.35","-6.09","5","13","","","","","1736","1824","","608","1476",".412","161","482",".334","359","568",".632","","1057","383","185","52","",""
"24","Bowling Green State","28","18","10",".643","6.89","2.43","12","6","","","","","1980","1824","","691","1506",".459","132","406",".325","466","642",".726","","1006","380","252","84","",""
"25","Bradley","29","17","12",".586","6.82","5.13","11","7","","","","","1824","1775","","616","1437",".429","173","468",".370","419","606",".691","","1030","337","249","113","",""
"26","Brigham Young","28","12","16",".429","2.65","4.29","6","8","","","","","2009","2055","","671","1487",".451","176","474",".371","491","677",".725","","1097","359","188","87","",""
"27","Brown","26","4","22",".154","-18.99","-7.26","2","12","","","","","1578","1883","","550","1350",".407","143","446",".321","335","447",".749","","823","292","149","46","",""
"28","Bucknell","29","16","13",".552","-5.30","-7.82","9","3","","","","","1939","1779","","673","1529",".440","164","511",".321","429","642",".668","","1133","409","239","117","",""
"29","Buffalo","29","5","24",".172","-15.04","0.54","1","17","","","","","1709","2141","","605","1637",".370","148","531",".279","351","522",".672","","1124","373","191","105","",""
"30","Butler","32","22","10",".688","5.04","1.40","11","3","","","","","2032","1921","","690","1569",".440","123","380",".324","529","767",".690","","1151","440","231","57","",""
"31","Cal Poly","27","11","16",".407","-7.06","-3.90","6","10","","","","","2293","2298","","785","1801",".436","255","724",".352","468","639",".732","","1087","411","222","58","",""
"32","Cal State Fullerton","27","13","14",".481","-7.99","-2.72","7","9","","","","","1891","1998","","649","1500",".433","158","461",".343","435","647",".672","","1060","365","180","79","",""
"33","Cal State Northridge","29","17","12",".586","0.79","-1.58","9","7","","","","","2378","2235","","856","1828",".468","202","570",".354","464","702",".661","","1162","515","310","78","",""
"34","California-Irvine","26","6","20",".231","-8.42","-1.63","2","14","","","","","1692","1821","","590","1358",".434","177","482",".367","335","480",".698","","866","346","173","65","",""
"35","California-Santa Barbara","28","15","13",".536","-2.74","-3.16","12","4","","","","","1971","1942","","744","1669",".446","124","388",".320","359","559",".642","","1159","457","236","56","",""
"36","California","33","22","11",".667","11.94","7.85","8","10","","","","","2406","2267","","868","2010",".432","117","377",".310","553","824",".671","","1355","418","278","123","",""
"37","Campbell","27","9","18",".333","-16.27","-7.63","6","10","","","","","1721","1934","","625","1458",".429","193","530",".364","278","419",".663","","953","378","155","78","",""
"38","Canisius","27","15","12",".556","-7.03","-4.77","11","7","","","","","1918","1979","","664","1481",".448","153","385",".397","437","623",".701","","1029","420","164","89","",""
"39","Centenary (LA)","28","14","14",".500","-10.73","-7.13","9","7","","","","","1765","1853","","607","1402",".433","130","395",".329","421","612",".688","","1028","294","144","67","",""
"40","Central Connecticut State","32","19","13",".594","-7.37","-10.40","11","9","","","","","2263","2182","","824","1834",".449","114","381",".299","501","745",".672","","1282","435","280","126","",""
"41","Central Florida","29","19","10",".655","-2.21","-5.29","13","3","","","","","2107","2009","","762","1640",".465","184","510",".361","399","564",".707","","1162","419","204","100","",""
"42","Central Michigan","26","10","16",".385","-3.10","0.62","7","11","","","","","1824","1879","","616","1419",".434","136","401",".339","456","647",".705","","980","345","191","83","",""
"43","Charleston Southern","28","12","16",".429","-14.36","-7.88","4","6","","","","","2022","2149","","705","1530",".461","115","347",".331","497","715",".695","","941","354","270","97","",""
"44","Charlotte","34","23","11",".676","10.54","7.13","10","6","","","","","2336","2220","","793","1901",".417","251","672",".374","499","742",".673","","1347","432","242","95","",""
"45","Chattanooga","28","16","12",".571","-4.25","-5.75","9","7","","","","","1898","1820","","670","1543",".434","167","464",".360","391","570",".686","","1080","371","188","103","",""
"46","Chicago State","27","3","24",".111","-21.53","-0.41","3","11","","","","","1475","2026","","552","1594",".346","155","533",".291","216","353",".612","","961","299","208","77","",""
"47","Cincinnati","33","27","6",".818","19.95","7.70","12","4","","","","","2440","2020","","890","1920",".464","166","508",".327","494","727",".680","","1420","465","256","152","",""
"48","Citadel","27","9","18",".333","-18.06","-7.19","3","13","","","","","1693","1821","","602","1413",".426","176","510",".345","313","502",".624","","970","338","200","74","",""
"49","Clemson","35","20","15",".571","13.44","6.59","5","11","","","","","2508","2263","","877","1910",".459","233","665",".350","521","840",".620","","1505","527","227","111","",""
"50","Cleveland State","28","14","14",".500","-1.73","0.27","6","8","","","","","1978","1996","","696","1554",".448","137","411",".333","449","697",".644","","1039","359","220","79","",""
"51","Coastal Carolina","27","7","20",".259","-20.40","-8.35","4","6","","","","","1935","2169","","698","1620",".431","179","526",".340","360","522",".690","","960","346","230","53","",""
"52","Colgate","28","14","14",".500","-8.07","-7.22","7","5","","","","","1826","1799","","651","1482",".439","114","323",".353","410","643",".638","","1078","339","237","60","",""
"53","College of Charleston","31","28","3",".903","6.02","-6.59","16","0","","","","","2258","1834","","830","1702",".488","140","381",".367","458","649",".706","","1167","438","284","192","",""
"54","Colorado State","30","19","11",".633","8.64","3.02","7","7","","","","","2168","1991","","752","1663",".452","188","543",".346","476","714",".667","","1149","399","240","122","",""
"55","Colorado","33","18","15",".545","7.15","4.86","7","9","","","","","2411","2257","","839","2026",".414","218","633",".344","515","775",".665","","1370","482","281","126","",""
"56","Columbia","26","10","16",".385","-14.50","-6.62","5","9","","","","","1520","1692","","536","1279",".419","135","453",".298","313","499",".627","","821","309","235","45","",""
"57","Connecticut","36","34","2",".944","24.74","8.80","16","2","","","","","2781","2207","","986","2111",".467","174","506",".344","635","868",".732","","1588","551","287","151","",""
"58","Coppin State","29","15","14",".517","-6.87","-6.98","14","4","","","","","1992","1989","","639","1645",".388","217","590",".368","497","704",".706","","1179","334","231","80","",""
"59","Cornell","26","11","15",".423","-9.69","-7.57","6","8","","","","","1667","1710","","614","1428",".430","141","437",".323","298","474",".629","","1052","310","171","99","",""
"60","Creighton","31","22","9",".710","12.24","4.86","11","7","","","","","2357","2128","","800","1757",".455","236","618",".382","521","730",".714","","1222","451","286","91","",""
"61","Dartmouth","26","14","12",".538","-9.80","-6.96","10","4","","","","","1673","1727","","576","1384",".416","185","504",".367","336","478",".703","","996","336","150","90","",""
"62","Davidson","27","16","11",".593","-1.47","-5.64","11","5","","","","","2058","1844","","739","1594",".464","191","537",".356","389","586",".664","","1101","452","244","72","",""
"63","Dayton","28","11","17",".393","5.21","5.42","5","11","","","","","1900","1906","","637","1611",".395","174","534",".326","452","622",".727","","1018","355","203","81","",""
"64","Delaware State","27","8","19",".296","-20.10","-11.87","5","13","","","","","2007","2203","","669","1593",".420","202","547",".369","453","656",".691","","1053","316","212","94","",""
"65","Delaware","31","25","6",".806","1.64","-7.88","15","3","","","","","2394","2099","","830","1775",".468","207","556",".372","527","726",".726","","1215","451","234","139","",""
"66","Denver","27","10","17",".370","-10.06","-4.09","","","","","","","1988","2149","","709","1691",".419","194","568",".342","376","515",".730","","1095","407","129","102","",""
"67","DePaul","31","18","13",".581","9.07","7.88","10","6","","","","","2253","2216","","812","1898",".428","178","557",".320","451","670",".673","","1268","401","249","52","",""
"68","Detroit Mercy","31","25","6",".806","8.12","-0.14","12","2","","","","","1966","1713","","677","1550",".437","196","541",".362","416","553",".752","","1101","392","189","82","",""
"69","Drake","27","10","17",".370","-1.89","5.22","5","13","","","","","1758","1915","","588","1466",".401","197","608",".324","385","562",".685","","972","371","227","30","",""
"70","Drexel","29","20","9",".690","-1.59","-6.73","15","3","","","","","2036","1887","","730","1665",".438","178","508",".350","398","605",".658","","1190","422","159","61","",""
"71","Duke","39","37","2",".949","34.80","10.14","16","0","","","","","3581","2619","","1244","2422",".514","293","739",".396","800","1135",".705","","1842","633","349","245","",""
"72","Duquesne","28","5","23",".179","-7.59","4.04","1","15","","","","","1733","2018","","577","1582",".365","142","480",".296","437","681",".642","","1175","265","189","108","",""
"73","East Carolina","27","13","14",".481","-3.53","-2.65","7","9","","","","","1707","1720","","603","1416",".426","160","446",".359","341","521",".655","","1038","362","138","102","",""
"74","East Tennessee State","28","17","11",".607","-6.63","-6.39","9","7","","","","","2027","1937","","722","1548",".466","142","374",".380","441","675",".653","","1125","421","199","40","",""
"75","Eastern Illinois","29","13","16",".448","-6.87","-3.80","8","10","","","","","2073","2133","","746","1732",".431","221","579",".382","360","524",".687","","1077","444","222","80","",""
"76","Eastern Kentucky","26","3","23",".115","-19.21","-3.05","2","16","","","","","1702","2104","","618","1554",".398","159","476",".334","307","474",".648","","899","310","168","61","",""
"77","Eastern Michigan","25","5","20",".200","-5.72","4.24","5","13","","","","","1490","1739","","545","1389",".392","115","391",".294","285","471",".605","","984","269","203","97","",""
"78","Eastern Washington","27","10","17",".370","-5.28","-0.60","7","9","","","","","1991","2071","","714","1682",".424","241","649",".371","322","506",".636","","1082","401","225","81","",""
"79","Evansville","33","23","10",".697","5.89","3.73","13","5","","","","","2502","2369","","879","1739",".505","229","563",".407","515","667",".772","","1150","568","208","61","",""
"80","Fairfield","27","12","15",".444","-4.67","-1.74","7","11","","","","","2111","2190","","728","1714",".425","164","568",".289","491","824",".596","","1242","370","281","89","",""
"81","Fairleigh Dickinson","28","12","16",".429","-8.47","-6.69","9","11","","","","","1843","1870","","628","1455",".432","160","513",".312","427","674",".634","","1185","354","211","124","",""
"82","Florida A&M","31","12","19",".387","-14.63","-9.79","8","11","","","","","2252","2402","","769","1985",".387","149","530",".281","565","906",".624","","1499","316","305","92","",""
"83","Florida Atlantic","26","6","20",".231","-15.96","-4.92","3","13","","","","","1875","2143","","627","1539",".407","195","592",".329","426","623",".684","","925","330","272","44","",""
"84","Florida International","29","13","16",".448","0.85","0.92","7","7","","","","","2011","2013","","708","1557",".455","212","582",".364","383","569",".673","","1037","413","217","62","",""
"85","Florida State","30","13","17",".433","8.71","11.45","5","11","","","","","2118","2200","","765","1721",".445","178","525",".339","410","621",".660","","1095","447","264","86","",""
"86","Florida","31","22","9",".710","15.69","5.63","10","6","","","","","2488","2176","","832","1758",".473","289","762",".379","535","761",".703","","1222","495","311","119","",""
"87","Fordham","27","12","15",".444","-1.59","1.93","5","11","","","","","1784","1879","","604","1480",".408","160","484",".331","416","598",".696","","1006","334","218","56","",""
"88","Fresno State","33","21","12",".636","7.72","3.66","9","5","","","","","2635","2505","","980","2129",".460","252","750",".336","423","649",".652","","1289","600","324","159","",""
"89","Furman","28","12","16",".429","-9.67","-6.49","5","11","","","","","1878","1942","","626","1455",".430","143","449",".318","483","723",".668","","1123","361","179","68","",""
"90","George Mason","30","19","11",".633","4.52","-0.93","13","3","","","","","2214","2031","","826","1813",".456","195","544",".358","367","599",".613","","1177","398","304","136","",""
"91","George Washington","29","20","9",".690","10.99","5.47","13","3","","","","","2305","2145","","801","1941",".413","181","583",".310","522","722",".723","","1233","442","306","87","",""
"92","Georgetown","31","15","16",".484","8.21","6.41","6","12","","","","","2137","2057","","759","1956",".388","151","499",".303","468","723",".647","","1441","378","342","191","",""
"93","Georgia Southern","28","11","17",".393","-11.53","-6.66","6","10","","","","","1793","1862","","616","1521",".405","203","581",".349","358","523",".685","","1101","337","159","78","",""
"94","Georgia State","30","17","13",".567","-4.40","-7.57","11","5","","","","","2199","2097","","775","1709",".453","167","490",".341","482","681",".708","","1213","380","242","121","",""
"95","Georgia Tech","31","15","16",".484","4.52","9.39","6","10","","","","","2087","2238","","728","1772",".411","219","663",".330","412","663",".621","","1271","423","190","171","",""
"96","Georgia","30","15","15",".500","8.19","7.19","6","10","","","","","2148","2118","","756","1741",".434","243","655",".371","393","572",".687","","1164","410","190","76","",""
"97","Gonzaga","35","28","7",".800","15.03","2.21","12","2","","","","","2743","2280","","950","2004",".474","291","730",".399","552","761",".725","","1405","572","289","135","",""
"98","Grambling","27","6","21",".222","-20.33","-9.97","5","11","","","","","1860","2119","","662","1560",".424","99","339",".292","437","642",".681","","1078","321","223","92","",""
"99","Green Bay","31","20","11",".645","3.97","-1.06","9","5","","","","","1922","1736","","671","1438",".467","219","521",".420","361","518",".697","","922","444","185","65","",""
"100","Hampton","27","8","19",".296","-14.37","-9.63","8","10","","","","","1872","2002","","650","1508",".431","144","414",".348","430","613",".701","","1126","359","157","156","",""
"101","Hartford","27","11","16",".407","-13.16","-5.75","9","9","","","","","1853","2053","","631","1464",".431","121","382",".317","470","665",".707","","1002","316","236","55","",""
"102","Harvard","26","13","13",".500","-7.94","-8.14","7","7","","","","","1828","1808","","660","1520",".434","182","483",".377","326","443",".736","","891","359","195","76","",""
"103","Hawaii","26","6","20",".231","-3.23","4.23","3","11","","","","","1659","1853","","638","1385",".461","93","284",".327","290","438",".662","","898","370","172","112","",""
"104","Hofstra","32","22","10",".688","1.15","-4.02","14","4","","","","","2132","1933","","753","1720",".438","194","517",".375","432","627",".689","","1211","414","221","119","",""
"105","Holy Cross","27","7","20",".259","-17.37","-7.22","3","9","","","","","1543","1804","","546","1362",".401","131","418",".313","320","492",".650","","946","311","200","77","",""
"106","Houston","27","10","17",".370","-2.56","5.36","5","11","","","","","1914","2128","","676","1635",".413","147","441",".333","415","629",".660","","1154","292","174","97","",""
"107","Howard","27","2","25",".074","-25.67","-9.15","2","16","","","","","1643","2089","","551","1470",".375","151","440",".343","390","593",".658","","881","312","196","23","",""
"108","Idaho State","26","6","20",".231","-11.35","-0.99","4","12","","","","","1669","1903","","615","1459",".422","118","329",".359","321","524",".613","","1010","348","148","60","",""
"109","Idaho","27","16","11",".593","0.13","-1.87","11","5","","","","","1979","1895","","677","1585",".427","190","537",".354","435","625",".696","","1070","361","236","56","",""
"110","Illinois-Chicago","28","7","21",".250","-6.88","1.55","2","12","","","","","1633","1869","","550","1506",".365","126","395",".319","407","588",".692","","1019","311","196","36","",""
"111","Illinois State","31","16","15",".516","5.79","4.72","7","11","","","","","2141","2110","","746","1629",".458","167","444",".376","482","656",".735","","1123","452","224","115","",""
"112","Illinois","32","14","18",".438","10.59","11.87","3","13","","","","","1967","2008","","705","1791",".394","165","477",".346","392","599",".654","","1293","376","269","107","",""
"113","Indiana State","27","15","12",".556","7.94","3.98","10","8","","","","","1867","1760","","667","1524",".438","159","468",".340","374","556",".673","","1019","379","227","100","",""
"114","Indiana","34","23","11",".676","17.21","11.36","9","7","","","","","2565","2366","","922","1965",".469","193","534",".361","528","757",".697","","1321","563","259","115","",""
"115","Iona","30","16","14",".533","-1.93","-3.21","12","6","","","","","2287","2230","","826","1857",".445","144","483",".298","491","751",".654","","1260","512","243","220","",""
"116","Iowa State","30","15","15",".500","5.40","5.67","6","10","","","","","1886","1825","","668","1581",".423","131","403",".325","419","598",".701","","1157","356","174","77","",""
"117","Iowa","30","20","10",".667","15.36","11.43","9","7","","","","","2217","2099","","741","1602",".463","188","504",".373","547","780",".701","","1159","455","268","80","",""
"118","IUPUI","27","11","16",".407","-9.74","-4.97","6","8","","","","","1834","1888","","632","1493",".423","165","407",".405","405","593",".683","","964","312","212","47","",""
"119","Jackson State","28","16","12",".571","-12.34","-9.34","11","5","","","","","1926","1939","","682","1654",".412","137","436",".314","425","720",".590","","1279","389","203","130","",""
"120","Jacksonville State","26","8","18",".308","-17.45","-8.24","3","13","","","","","1647","1837","","592","1446",".409","149","444",".336","314","491",".640","","1018","314","175","59","",""
"121","Jacksonville","27","12","15",".444","-11.92","-7.84","7","9","","","","","1771","1820","","636","1495",".425","123","440",".280","376","547",".687","","975","339","252","86","",""
"122","James Madison","27","16","11",".593","0.94","-4.62","9","7","","","","","1937","1787","","669","1557",".430","182","528",".345","417","627",".665","","1145","330","151","89","",""
"123","Kansas State","33","20","13",".606","10.24","5.40","7","9","","","","","2284","2113","","805","1866",".431","168","497",".338","506","766",".661","","1547","478","211","146","",""
"124","Kansas","33","23","10",".697","16.23","9.10","11","5","","","","","2380","2128","","874","1951",".448","165","483",".342","467","708",".660","","1438","521","265","142","",""
"125","Kent State","30","23","7",".767","7.27","2.77","13","5","","","","","2156","1905","","782","1754",".446","168","485",".346","424","620",".684","","1135","461","276","92","",""
"126","Kentucky","37","28","9",".757","22.63","9.93","11","5","","","","","2790","2320","","1034","2163",".478","226","676",".334","496","776",".639","","1607","605","286","199","",""
"127","La Salle","28","13","15",".464","-0.42","1.90","8","8","","","","","2023","2088","","704","1659",".424","218","628",".347","397","582",".682","","1114","376","139","118","",""
"128","Lafayette","30","22","8",".733","-2.64","-7.17","10","2","","","","","2167","1987","","708","1640",".432","238","700",".340","513","730",".703","","1160","464","257","124","",""
"129","Lamar","28","17","11",".607","-6.06","-9.95","11","7","","","","","2144","1979","","710","1662",".427","190","485",".392","534","723",".739","","1299","384","191","58","",""
"130","Lehigh","28","6","22",".214","-19.97","-7.59","0","12","","","","","1765","2025","","617","1529",".404","101","345",".293","430","633",".679","","1069","368","182","52","",""
"131","Liberty","27","4","23",".148","-24.52","-7.12","0","10","","","","","1960","2259","","714","1614",".442","158","440",".359","374","556",".673","","994","385","268","46","",""
"132","Long Beach State","28","13","15",".464","-4.96","-0.85","9","7","","","","","1865","1973","","688","1570",".438","145","435",".333","344","539",".638","","1037","330","203","91","",""
"133","Long Island University","27","10","17",".370","-11.57","-6.64","10","10","","","","","1828","1961","","707","1681",".421","125","382",".327","289","508",".569","","1107","324","245","87","",""
"134","Louisiana-Lafayette","29","13","16",".448","-1.45","0.00","7","7","","","","","1951","1993","","683","1692",".404","135","480",".281","450","755",".596","","1222","330","192","81","",""
"135","Louisiana-Monroe","27","13","14",".481","-10.36","-5.25","12","6","","","","","1954","2058","","699","1673",".418","162","536",".302","394","625",".630","","1154","357","242","150","",""
"136","Louisiana State","27","12","15",".444","2.55","5.89","4","12","","","","","1793","1861","","625","1461",".428","154","451",".341","389","605",".643","","1183","372","189","102","",""
"137","Louisiana Tech","28","19","9",".679","1.89","-3.47","10","4","","","","","2133","1984","","780","1684",".463","191","574",".333","382","523",".730","","1049","410","244","81","",""
"138","Louisville","30","19","11",".633","15.22","8.12","11","5","","","","","2306","2093","","844","1791",".471","192","566",".339","426","628",".678","","1125","503","281","146","",""
"139","Loyola (IL)","27","9","18",".333","-6.46","-0.07","7","7","","","","","1644","1811","","598","1479",".404","141","446",".316","307","477",".644","","973","354","183","52","",""
"140","Loyola Marymount","27","11","16",".407","-5.21","1.83","6","8","","","","","2054","2197","","692","1654",".418","221","623",".355","444","606",".733","","1045","386","195","111","",""
"141","Loyola (MD)","28","13","15",".464","-4.60","-5.46","6","12","","","","","2165","2141","","790","1642",".481","151","422",".358","434","667",".651","","1155","443","228","84","",""
"142","Maine","28","19","9",".679","-1.73","-8.07","13","5","","","","","2257","2063","","804","1706",".471","212","592",".358","437","590",".741","","1059","451","300","87","",""
"143","Manhattan","27","5","22",".185","-13.45","-6.20","3","15","","","","","1688","1884","","581","1383",".420","108","341",".317","418","659",".634","","972","357","184","76","",""
"144","Marist","28","16","12",".571","-3.99","-5.52","8","10","","","","","2033","1990","","743","1625",".457","114","357",".319","433","651",".665","","978","435","241","130","",""
"145","Marquette","29","14","15",".483","5.04","4.83","6","10","","","","","1823","1817","","631","1592",".396","188","519",".362","373","563",".663","","1192","341","205","107","",""
"146","Marshall","27","16","11",".593","4.77","0.57","11","7","","","","","2075","1906","","760","1656",".459","175","495",".354","380","545",".697","","1092","422","209","115","",""
"147","Maryland-Baltimore County","28","19","9",".679","-4.35","-8.13","17","3","","","","","1887","1781","","663","1469",".451","154","430",".358","407","608",".669","","1095","402","206","91","",""
"148","Maryland-Eastern Shore","27","10","17",".370","-13.56","-11.00","7","11","","","","","1909","1978","","682","1592",".428","151","405",".373","394","604",".652","","1072","291","195","62","",""
"149","Maryland","34","28","6",".824","26.19","9.10","13","3","","","","","2873","2259","","1044","2108",".495","184","504",".365","601","857",".701","","1467","674","431","202","",""
"150","Massachusetts","30","14","16",".467","6.43","6.00","9","7","","","","","1929","1916","","712","1691",".421","145","422",".344","360","601",".599","","1263","370","166","161","",""
"151","McNeese State","28","13","15",".464","-8.60","-7.42","11","7","","","","","2093","2126","","753","1817",".414","201","576",".349","386","610",".633","","1104","429","319","100","",""
"152","Memphis","28","13","15",".464","5.34","5.27","6","10","","","","","2141","2139","","782","1764",".443","129","466",".277","448","640",".700","","1166","387","273","161","",""
"153","Mercer","26","8","18",".308","-17.44","-7.32","5","11","","","","","1659","1903","","580","1521",".381","137","479",".286","362","553",".655","","1028","265","193","70","",""
"154","Miami (FL)","30","23","7",".767","16.78","9.18","15","3","","","","","2178","1950","","791","1671",".473","123","369",".333","473","677",".699","","1267","458","259","158","",""
"155","Miami (OH)","32","24","8",".750","11.67","4.48","15","3","","","","","2163","1933","","767","1710",".449","193","573",".337","436","570",".765","","1084","387","215","62","",""
